Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Peyton Carson","MOST",,11.2,9.257142604905738,4.628571302452869,2,0.7714285504088115,0.21818182,0.10909091,0.10909091,0.30612245,1.7999999509538935,0.38888889,0.56122449,6.942856953679304,4.344063074929374,2.5987938787499303,"Peyton Carson","sa3028515",
"Sebasten Boivin","GWEB",,11,5.7272727272727275,5.7272727272727275,1,0,0.11666667,0.11666667,0,0.27659574,1.8181818181818181,0.325,0.38461538,9,6.402779553153298,2.597220446846702,"Sebasten Boivin","sa3027340",
"Keagan McGinnis","GW",,18.1,15.709090364314326,8.836363329926808,1.77777778,1.9636362955392908,0.34042553,0.19148936,0.14893617,0.27777778,2.072727200847029,0.44444444,0.6043956,9.818181477696454,7.225631273600685,2.592550204095769,"Keagan McGinnis","sa3037597",
"Dillan Janak","CARK",,30.2,7.043478406895314,2.934782669539714,2.4,1.7608696017238286,0.16666667,0.06944444,0.09722222,0.35338346,1.8586956907084857,0.39805825,0.52419355,8.510869741665172,5.923776694056218,2.5870930476089535,"Dillan Janak","sa3034568",
"Trent Turzenski","VAL",20,48.1,7.634482959470629,6.5172415507676105,1.17142857,0.7448276058020127,0.16803279,0.14344262,0.02459016,0.27941176,1.9034483259384767,0.33333333,0.51422319,8.19310366382214,5.606132105783108,2.586971558039031,"Trent Turzenski","sa3044184",
"Bret Barnett","SDST",,24.1,13.31506814525374,5.178082056487566,2.57142857,0.7397260080696522,0.30252101,0.11764706,0.18487395,0.2970297,1.8082191308369275,0.44444444,0.55309735,7.027397076661696,4.442356592236686,2.5850404844250106,"Bret Barnett","sa3026589",
"Dom DiRado","BING",21,10,4.5,4.5,1,1.8,0.10416667,0.10416667,0,0.35714286,2,0.37142857,0.49450549,9.9,7.321701622009277,2.5782983779907234,"Dom DiRado","sa3030370",
"Trent Schoeberl","MINN",20,20.2,4.7903227280131535,6.532258265472482,0.73333333,1.7419355374593284,0.09565217,0.13043478,-0.03478261,0.30769231,2.0806452252986425,0.31578947,0.40948276,11.322580993485635,8.746610445683512,2.5759705478021235,"Trent Schoeberl","sa3041756",
"Crawford Wade","WAKE",19,14,6.428571428571429,6.428571428571429,1,1.2857142857142858,0.1369863,0.1369863,0,0.28813559,1.9285714285714286,0.31914894,0.4964539,9.642857142857142,7.068506159101213,2.574350983755929,"Crawford Wade","sa3044604",
"Tyler Hays","BGSU",,20.2,7.403226034202146,6.532258265472482,1.13333333,0.8709677687296642,0.16831683,0.14851485,0.01980198,0.26582278,1.7419355374593284,0.31666667,0.52238806,9.580645456026307,7.013527962667764,2.567117493358543,"Tyler Hays","sa3033467",
"Jonathan Hickman","TNTC",,10,12.6,4.5,2.8,0.9,0.25925926,0.09259259,0.16666667,0.38297872,2.3,0.53125,0.6779661,7.2,4.6352723121643065,2.5647276878356937,"Jonathan Hickman","sa3033764",
"Max Moore","MSM",18,9.2,5.586206712847522,12.103447877836297,0.46153846,0.9310344521412536,0.10909091,0.23636364,-0.12727273,0.28947368,2.482758539043343,0.32258065,0.56390977,12.103447877836297,9.541149366993405,2.5622985108428917,"Max Moore","sa3038305",
"Drew Leach","BAY",,4,11.25,6.75,1.66666667,0,0.26315789,0.15789474,0.10526316,0.2,1.5,0.3,0.57142857,6.75,4.1877514839172365,2.5622485160827635,"Drew Leach","sa3036102",
"Timothy Josten","CSUF",,6.2,9.450000225305562,9.450000225305562,1,0,0.1372549,0.1372549,0,0.40540541,3.300000078678133,0.5,0.55172414,10.800000257492071,8.238438611030581,2.56156164646149,"Timothy Josten","sa3034953",
"Zach Thomas","UTU",21,10.2,8.437499748542912,5.062499849125747,1.66666667,0.8437499748542913,0.16666667,0.1,0.06666667,0.3877551,2.343749930150809,0.47368421,0.66433566,9.281249723397204,6.720374225452545,2.560875497944659,"Zach Thomas","sa3043736",
"Derek Drees","BUT",,8.1,15.120000576782248,8.640000329589856,1.75,0,0.31818182,0.18181818,0.13636364,0.23529412,1.9200000732421902,0.4,0.61111111,6.480000247192392,3.921576928710938,2.5584233184814544,"Derek Drees","sa3030560",
"Logan Bell","BGSU",19,17,4.235294117647059,6.882352941176471,0.61538462,0,0.09195402,0.14942529,-0.05747127,0.30555556,2.0588235294117645,0.34375,0.54054054,8.470588235294118,5.912958616368911,2.5576296189252066,"Logan Bell","sa3026911",
"Kyle Griffen","LT",23,25.1,4.618420936724489,4.618420936724489,1,1.4210525959152274,0.104,0.104,0,0.33027523,1.9342104777735039,0.34782609,0.45258621,9.592105022427784,7.034929568615649,2.5571754538121354,"Kyle Griffen","sa3032720",
"Chaz DeLuca","NIA",21,32.1,8.35051579231639,5.010309475389834,1.66666667,1.1134021056421852,0.18072289,0.10843373,0.07228916,0.33098592,2.010309357409501,0.39814815,0.56574924,8.907216845137482,6.3578483180166625,2.5493685271208193,"Chaz DeLuca","sa3030103",
"Jacob Lamkin","UNO",,26.1,9.911392165766072,6.151898585647907,1.61111111,0,0.22834646,0.14173228,0.08661417,0.21153846,1.5189873050982485,0.29333333,0.44444444,6.835442872942119,4.287150334280437,2.5482925386616824,"Jacob Lamkin","sa3035886",
"Theo Farynick","BUCK",,2.1,15.428571954065458,19.285714942581823,0.8,3.8571429885163644,0.25,0.3125,-0.0625,0.36363636,3.8571429885163644,0.5,0.65789474,15.428571954065458,12.880340854489084,2.5482310995763733,"Theo Farynick","sa3031179",
"Nick Hammer","LAS",,23,5.478260869565218,5.478260869565218,1,1.173913043478261,0.12173913,0.12173913,0,0.33333333,2.0434782608695654,0.36585366,0.55803571,9.391304347826088,6.845394221596096,2.545910126229992,"Nick Hammer","sa3033094",
"Willie Lumpkin","WIN",,43,7.534883720930233,1.0465116279069768,7.2,1.4651162790697674,0.17475728,0.02427184,0.15048544,0.34517766,1.697674418604651,0.3961039,0.55059524,7.744186046511628,5.199819722286491,2.5443663242251375,"Willie Lumpkin","sa3036688",
"Jay Allmer","UNCA",19,6,3,6,0.5,4.5,0.05263158,0.10526316,-0.05263158,0.39393939,2.8333333333333335,0.35714286,0.14492754,15,12.46338561375936,2.5366143862406396,"Jay Allmer","sa3025943",
"Dalton Feeney","NCSU",,17.1,8.82692275315348,8.82692275315348,1,1.0384615003709976,0.18085106,0.18085106,0,0.31578947,2.365384528622828,0.38596491,0.6122449,8.82692275315348,6.293780787033446,2.5331419661200343,"Dalton Feeney","sa3031213",
"Mario Fernandez","FIU",,4.2,3.8571429885163644,15.428571954065458,0.25,5.785714482774546,0.03703704,0.14814815,-0.11111111,0.35,4.714285874853334,0.31428571,0.46218487,23.142857931098185,20.61387757233213,2.5289803587660558,"Mario Fernandez","sa3031263",
"Andrew Harris","MVSU",,2.2,0,26.99999919533732,0,0,0,0.38095238,-0.38095238,0.3,4.124999877065424,0.3,0.5,20.24999939650299,17.721132100373516,2.528867296129473,"Andrew Harris","sa3033256",
"Mark Anderson","HALL",,9.2,7.448275617130029,7.448275617130029,1,0.9310344521412536,0.16666667,0.16666667,0,0.25,1.8620689042825072,0.29032258,0.48192771,8.379310069271282,5.853990641218589,2.5253194280526934,"Mark Anderson","sa3026063",
"John Vergara","UCI",24,5.1,11.812499647960077,1.6874999497085825,7,0,0.31818182,0.04545455,0.27272727,0.2,0.9374999720603235,0.30769231,0.5,5.062499849125747,2.538438555598258,2.5240612935274895,"John Vergara","sa3044456",
"Tradd James","COFC",,6.1,5.6842103836609095,7.105262979576136,0.8,1.4210525959152274,0.11428571,0.14285714,-0.02857143,0.34482759,2.3684209931920455,0.375,0.47945205,9.947368171406591,7.424274569271017,2.5230936021355745,"Tradd James","sa3034557",
"Michael Guerrero","MRSH",,6.1,9.947368171406591,9.947368171406591,1,2.8421051918304547,0.16666667,0.16666667,0,0.36666667,2.8421051918304547,0.42857143,0.54455446,14.210525959152273,11.692824188560005,2.517701770592268,"Michael Guerrero","sa3032829",
"Zuko Tillman","CSUN",,29,7.137931034482759,3.413793103448276,2.09090909,1.8620689655172413,0.15540541,0.07432432,0.08108108,0.30952381,1.7241379310344827,0.34020619,0.49429658,9.931034482758621,7.417748855722362,2.513285627036259,"Zuko Tillman","sa3043834",
"Nik Cardinal","FRES",,38.1,8.686956809896612,2.5826087813206144,3.36363636,0.7043478494510766,0.19270833,0.05729167,0.13541667,0.36723164,1.9826087614178454,0.45255474,0.51451187,7.278261110994459,4.767463468829265,2.510797642165193,"Nik Cardinal","sa3028420",
"Ben Seiler","SIE",,18,9.5,10,0.95,0.5,0.18811881,0.1980198,-0.00990099,0.28571429,2.3333333333333335,0.36842105,0.51569507,9.5,6.989577907986112,2.510422092013888,"Ben Seiler","sa3041945",
"Ryan OHara","UCD",,7.1,2.4545454013446157,12.272727006723079,0.2,1.2272727006723079,0.05128205,0.25641026,-0.20512821,0.21428571,2.1818181345285472,0.2,0.44871795,12.272727006723079,9.765711114032213,2.507015892690866,"Ryan OHara","sa3039073",
"Peter Kemble","ME",,18.2,7.714285977032729,7.232143103468183,1.06666667,0.9642857471290911,0.17582418,0.16483516,0.01098901,0.25333333,1.821428633466061,0.29824561,0.52795031,8.67857172416182,6.171701698643824,2.506870025517996,"Peter Kemble","sa3035238",
"Bryce Smith","NKU",,16.2,5.40000020599366,6.480000247192392,0.83333333,1.620000061798098,0.10869565,0.13043478,-0.02173913,0.37179487,2.4600000938415563,0.4,0.54123711,10.80000041198732,8.298328405761724,2.5016720062255953,"Bryce Smith","sa3042499",
"Reese Lumpkin","WIN",,19,8.052631578947368,8.052631578947368,1,0.47368421052631576,0.1588785,0.1588785,0,0.29268293,2.1578947368421053,0.359375,0.54621849,9.473684210526315,6.97215754358392,2.501526666942395,"Reese Lumpkin","sa3036687",
"Brady McLean","M-OH",19,5.2,6.352941354665794,6.352941354665794,1,0,0.12121212,0.12121212,0,0.39285714,2.647058897777414,0.45833333,0.5625,7.941176693332243,5.442370415723861,2.4988062776083817,"Brady McLean","sa3037690",
"Connor Crotty","HC",,5,3.6,19.8,0.18181818,0,0.05555556,0.30555556,-0.25,0.48,4.6,0.52173913,0.52173913,12.6,10.108911991119385,2.491088008880615,"Connor Crotty","sa3029605",
"Ryan Jacobs","TAR",,23.1,7.3285712288837095,4.242857027248464,1.72727273,0,0.15702479,0.09090909,0.0661157,0.30693069,1.7999999509538935,0.37804878,0.47058824,7.7142855040881155,5.225731415262029,2.4885540888260866,"Ryan Jacobs","sa3034535",
"Mike Entenza","FAU",,23.1,10.799999705723362,5.399999852861681,2,2.6999999264308405,0.24137931,0.12068966,0.12068966,0.29473684,1.7999999509538935,0.35,0.53571429,10.799999705723362,8.313876895904544,2.486122809818818,"Mike Entenza","sa3030960",
"Chase Best","UNA",,58.1,8.485714470688182,3.2400000706263965,2.61904762,0.7714285882443801,0.18900344,0.07216495,0.11683849,0.3258427,1.8514286117865124,0.39613527,0.45192308,7.097143011848297,4.61368093682114,2.483462075027157,"Chase Best","sa3027092",
"Austin Downey","JVST",,9.2,7.448275617130029,2.793103356423761,2.66666667,0.9310344521412536,0.17021277,0.06382979,0.10638298,0.37209302,1.9655171767426465,0.44117647,0.64516129,7.448275617130029,4.9663067643055605,2.481968852824468,"Austin Downey","sa3030529",
"Alex Evenson","PFW",,11.2,6.942856953679304,4.628571302452869,1.5,0.7714285504088115,0.14754098,0.09836066,0.04918033,0.35185185,2.142857084468921,0.40909091,0.44715447,8.485714054496928,6.009756800203908,2.4759572542930197,"Alex Evenson","sa3031085",
"Ty Buckner","MOST",22,13.2,9.878048550720946,3.9512194202883784,2.5,1.3170731400961262,0.22727273,0.09090909,0.13636364,0.29824561,1.682926790122828,0.375,0.60344828,7.902438840576757,5.426989881400904,2.4754489591758526,"Ty Buckner","sa3027970",
"Cedric Gillette","MRMK",,17.1,6.749999752411485,4.15384600148399,1.625,0.5192307501854988,0.15662651,0.09638554,0.06024096,0.34782609,1.8461537784373292,0.41818182,0.49180328,8.30769200296798,5.834916060774992,2.472775942192989,"Cedric Gillette","sa3032229",
"Carlson Reed","WVU",18,32,9.5625,5.34375,1.78947368,0.84375,0.21794872,0.12179487,0.09615385,0.28244275,1.75,0.36170213,0.57093426,7.59375,5.1252514839172365,2.4684985160827635,"Carlson Reed","sa3022793",694788
"Greg Martinez","LT",20,32.2,9.642856767504293,3.857142707001717,2.5,1.3775509667863275,0.20958084,0.08383234,0.1257485,0.34666667,2.020408084619947,0.42727273,0.58064516,7.9897956073606995,5.522040220838149,2.4677553865225503,"Greg Martinez","sa3037160",
"Lee Atkinson Jr","CBU",,1.1,0,6.74999979883433,0,0,0,0.14285714,-0.14285714,0.25,1.4999999552965178,0.25,0.5,13.49999959766866,11.032874096930033,2.467125500738627,"Lee Atkinson Jr","sa3026286",
"Ian MacIver","UTAH",,25.1,6.039473532639716,5.6842103836609095,1.0625,0,0.13076923,0.12307692,0.00769231,0.36111111,2.1710525770927083,0.42857143,0.55737705,7.460526128554943,5.010500163450796,2.450025965104147,"Ian MacIver","sa3036799",
"Johnny Carter","PORT",,4.1,12.461538004451972,6.230769002225986,2,0,0.31578947,0.15789474,0.15789474,0.13333333,1.1538461115233307,0.22222222,0.5,6.230769002225986,3.7903997421264655,2.4403692600995206,"Johnny Carter","sa3028532",
"Matt Sorrento","SHU",,1.2,5.4000001287460355,10.800000257492071,0.5,0,0.08333333,0.16666667,-0.08333333,0.33333333,3.0000000715255752,0.375,0.66666667,10.800000257492071,8.361839299201968,2.438160958290103,"Matt Sorrento","sa3042755",
"Sam Brace","UAB",,22,4.909090909090909,3.6818181818181817,1.33333333,0,0.11538462,0.08653846,0.02884615,0.27956989,1.5909090909090908,0.32098765,0.45945946,6.954545454545454,4.522967919436368,2.431577535109086,"Sam Brace","sa3027538",
"Christian Ciuffetelli","ORE",21,5.2,11.11764737066514,6.352941354665794,1.75,0,0.26923077,0.15384615,0.11538462,0.28571429,1.7647059318516094,0.42857143,0.63636364,6.352941354665794,3.9238128936002004,2.4291284610655937,"Christian Ciuffetelli","sa3028955",
"Ethan Fowlks","UTU",,12.2,7.81578927753375,8.526315575491363,0.91666667,2.131578893872841,0.16176471,0.17647059,-0.01470588,0.27777778,2.131578893872841,0.3,0.44354839,11.368420767321819,8.94076891804006,2.4276518492817587,"Ethan Fowlks","sa3031601",
"Kaden Krueger","BRAD",19,6,6,6,1,1.5,0.125,0.125,0,0.35714286,2.3333333333333335,0.39130435,0.55555556,9,6.57739642461141,2.4226035753885897,"Kaden Krueger","sa3035736",
"Jack Sullivan","SDST",,9.1,4.821428735645456,5.785714482774546,0.83333333,2.892857241387273,0.09615385,0.11538462,-0.01923077,0.36956522,2.4642857982187882,0.36842105,0.4787234,11.571428965549092,9.14930393476876,2.4221250307803324,"Jack Sullivan","sa3043314",
"Tyler Jones","GASO",,6.1,8.526315575491363,14.210525959152273,0.6,4.263157787745682,0.15384615,0.25641026,-0.1025641,0.35714286,3.157894657589394,0.36842105,0.5952381,15.6315785550675,13.215853543691033,2.415725011376468,"Tyler Jones","sa3034920",
"Cameron Wheeler","UCI",20,6.2,6.750000160932545,1.3500000321865089,5,0,0.18518519,0.03703704,0.14814815,0.30769231,1.3500000321865089,0.38095238,0.55555556,5.4000001287460355,2.988438485860824,2.4115616428852116,"Cameron Wheeler","sa3045074",
"Reid Hendrickson","SLU",,20.1,9.737704613554138,6.639344054696003,1.46666667,0.44262293697973354,0.22680412,0.15463918,0.07216495,0.24358974,1.6721310952567712,0.32727273,0.54644809,7.9672128656352035,5.558865314899867,2.4083475507353365,"Reid Hendrickson","sa3033599",
"Corey Bright","WCU",,13.1,7.425000177025799,8.775000209212308,0.84615385,1.3500000321865089,0.13924051,0.16455696,-0.02531646,0.35483871,2.6250000625848786,0.40816327,0.52486188,10.800000257492071,8.399048140645029,2.4009521168470425,"Corey Bright","sa3027691",
"Tanner Cunha","NEV",21,3.1,2.7000000643730178,8.100000193119053,0.33333333,0,0.04761905,0.14285714,-0.0952381,0.30769231,2.100000050067903,0.33333333,0.5,13.50000032186509,11.106594052314762,2.3934062695503275,"Tanner Cunha","sa3029684",
"Larry Quaney III","UNLV",,6.2,5.4000001287460355,1.3500000321865089,4,1.3500000321865089,0.11428571,0.02857143,0.08571429,0.41176471,2.2500000536441815,0.44827586,0.51470588,8.100000193119053,5.706593923568726,2.3934062695503266,"Larry Quaney III","sa3040315",
"Alex Wright","NORF",23,33.2,12.297029238520357,4.811881006377532,2.55555556,0.8019801677295886,0.26589595,0.10404624,0.16184971,0.31756757,1.9306929963860466,0.44444444,0.4719764,7.752474954719356,5.363952878311259,2.3885220764080977,"Alex Wright","sa3045599",
"Kaid Karnes","SIUE",,52.1,7.738853691219006,3.4394905294306697,2.25,1.0318471588292009,0.18518519,0.08230453,0.10288066,0.31050228,1.6815287032772162,0.36904762,0.49043062,7.566879164747473,5.1817691553078635,2.385110009439609,"Kaid Karnes","sa3035087",
"CJ Czerwinski","COFC",20,11.2,3.085714201635246,4.628571302452869,0.66666667,1.542857100817623,0.06451613,0.09677419,-0.03225806,0.41071429,2.4857142179839484,0.42,0.57251908,9.257142604905738,6.878409914678459,2.378732690227279,"CJ Czerwinski","sa3029759",
"Noah Hughes","SELA",24,20.2,8.27419380293181,3.919354959283489,2.11111111,0.8709677687296642,0.17757009,0.08411215,0.09345794,0.32631579,1.935483930510365,0.39189189,0.54726368,7.403226034202146,5.030719183684637,2.3725068505175093,"Noah Hughes","sa3034268",
"Davis Rokose","MSST",20,3.1,16.200000386238106,10.800000257492071,1.5,2.7000000643730178,0.35294118,0.23529412,0.11764706,0.16666667,1.8000000429153453,0.2,0.53571429,10.800000257492071,8.428470249176028,2.371530008316043,"Davis Rokose","sa3041077",
"Brayden Rowe","ALA",,0.1,26.99999919533732,53.99999839067464,0.5,0,0.25,0.5,-0.25,0,5.999999821186071,0,0.66666667,26.99999919533732,24.628469508886354,2.371529686450966,"Brayden Rowe","sa3041218",
"Kimani Bailey","GRAM",,31,9,5.516129032258065,1.63157895,1.7419354838709677,0.19745223,0.12101911,0.07643312,0.34351145,2.064516129032258,0.41489362,0.49520767,10.741935483870968,8.378390533693375,2.3635449501775927,"Kimani Bailey","sa3026408",
"Hayden Birdsong","EIU",19,27.2,9.433735156547252,5.530120609010457,1.70588235,2.2771084860631294,0.20422535,0.11971831,0.08450704,0.30327869,1.951807273768397,0.34883721,0.52966102,9.759036368841985,7.3967181725432125,2.362318196298772,"Hayden Birdsong","31635",806185
"Jonathan Kelly","XAV",,24.2,11.675675976616008,6.932432611115755,1.68421053,0.7297297485385005,0.2601626,0.15447154,0.10569106,0.29126214,1.9864865376881402,0.4057971,0.59322034,6.932432611115755,4.573468834436055,2.3589637766797003,"Jonathan Kelly","sa3035218",
"Rashad Ruff","COPP",19,10.1,9.580645456026307,4.354838843648321,2.2,0,0.19642857,0.08928571,0.10714286,0.30434783,1.8387097339848468,0.4,0.58333333,7.838709918566978,5.4846811286616655,2.3540287899053123,"Rashad Ruff","sa3041269",
"Aidan Kidd","NJIT",19,11,12.272727272727273,4.909090909090909,2.5,2.4545454545454546,0.25423729,0.10169492,0.15254237,0.34615385,2.1818181818181817,0.44117647,0.625,9,6.648974349282005,2.351025650717995,"Aidan Kidd","sa3035339",
"J.T. Rogoszewski","CMU",,27,6.333333333333333,4.333333333333333,1.46153846,0.6666666666666666,0.14728682,0.10077519,0.04651163,0.35652174,2,0.41489362,0.57471264,7.666666666666667,5.318187374538846,2.348479292127821,"J.T. Rogoszewski","sa3041065",
"Nico Felber","COPP",,17,5.294117647058823,3.176470588235294,1.66666667,1.0588235294117647,0.12048193,0.07228916,0.04819277,0.35135135,1.8823529411764706,0.38709677,0.55900621,9,6.651664027045755,2.348335972954245,"Nico Felber","sa3031221",
"Tanner Rusk","UAB",,19.2,6.406779868134963,5.033898467820328,1.27272727,1.372881400314635,0.14,0.11,0.03,0.30120482,1.8305085337528466,0.33333333,0.52910053,9.610169802202444,7.266419485142029,2.3437503170604153,"Tanner Rusk","sa3041321",
"Cal Beardsley","LR",,11.2,10.799999705723362,6.171428403270492,1.75,1.542857100817623,0.23333333,0.13333333,0.1,0.28,1.8857142343326505,0.35294118,0.51886792,8.485714054496928,6.142169505528043,2.343544548968884,"Cal Beardsley","sa3026798",
"Alex Hernandez","FOR",,9.2,6.517241164988776,13.034482329977552,0.5,0.9310344521412536,0.11864407,0.23728814,-0.11864407,0.31818182,2.8965516288839,0.36111111,0.61594203,11.172413425695044,8.831900818537877,2.3405126071571676,"Alex Hernandez","sa3033666",
"Brenden Kennedy","MSM",,34.2,7.009615127504234,2.8557691260202436,2.45454545,0.7788461252782483,0.15789474,0.06432749,0.09356725,0.29801325,1.615384556132663,0.34710744,0.49342105,7.788461252782482,5.459916074529909,2.328545178252573,"Brenden Kennedy","sa3035258",
"Wesley Clawson","SJSU",,21.2,6.646154041177428,8.307692551471785,0.8,0.41538462757358924,0.12903226,0.16129032,-0.03225806,0.36734694,2.5846154604578886,0.43209877,0.59405941,9.553846434192552,7.229670897940915,2.324175536251637,"Wesley Clawson","sa3029006",
"Bryson Walker","UIW",19,15.2,7.468084954848493,6.319148807948725,1.18181818,0.5744680734498842,0.15853659,0.13414634,0.02439024,0.30985915,2.1063829359829085,0.36842105,0.50632911,7.468084954848493,5.146024544155939,2.322060410692554,"Bryson Walker","sa3044658",
"Brady Miller","WMU",,45.2,6.700729740428793,4.9270071620799945,1.36,1.3795620053823985,0.14049587,0.10330579,0.03719008,0.36966825,2.2554743897521754,0.41764706,0.53427419,9.06569317822719,6.747222178100087,2.3184710001271034,"Brady Miller","sa3038035",
"Kenny Campbell","CONN",23,2,13.5,4.5,3,0,0.27272727,0.09090909,0.18181818,0.4,2.5,0.57142857,0.8,4.5,2.1815769195556642,2.3184230804443358,"Kenny Campbell","sa3028336",
"Patrick Mahala","GTWN",,0,0,9,0,0,0,1,-1,0,1,0,0,9,6.681576919555664,2.3184230804443358,"Patrick Mahala","sa3036868",
"Brooks Fuller","AUB",21,18,10,8.5,1.17647059,1,0.20408163,0.17346939,0.03061225,0.30769231,2.2777777777777777,0.39285714,0.63106796,8.5,6.184025690290664,2.315974309709336,"Brooks Fuller","sa3031763",
"Trevor Sutt","LBSU",20,5.2,9.52941203199869,7.941176693332243,1.2,0,0.21428571,0.17857143,0.03571429,0.19047619,1.5882353386664485,0.26666667,0.45454545,7.941176693332243,5.626673849561224,2.3145028437710184,"Trevor Sutt","sa3043352",
"Daniel Ouderkirk","WVU",21,17,12.176470588235293,10.058823529411764,1.21052632,0.5294117647058824,0.26136364,0.21590909,0.04545455,0.25757576,2.1176470588235294,0.38095238,0.58510638,7.9411764705882355,5.628927954505472,2.3122485160827635,"Daniel Ouderkirk","sa3023154",686705
"Connor Martin","UCR",,14.1,6.2790699067020395,8.790697869382855,0.71428571,2.511627962680816,0.12345679,0.17283951,-0.04938272,0.32258065,2.372093075865215,0.33333333,0.38922156,12.558139813404079,10.247740974189014,2.3103988392150647,"Connor Martin","sa3037146",
"Spencer Miles","MIZ",20,60.1,6.563536049933166,3.281768024966583,2,0.8950276431727044,0.15492958,0.07746479,0.07746479,0.29343629,1.6243094264986118,0.33492823,0.52915767,7.011049871519518,4.705818223739289,2.3052316477802286,"Spencer Miles","sa3020475",693686
"Haden Erbe","UNO",,46.1,10.100719701663222,5.24460446047898,1.92592593,0.19424460964736964,0.22413793,0.11637931,0.10775862,0.27604167,1.7266187524210634,0.37410072,0.55676856,6.7985613376579375,4.495328123131054,2.303233214526884,"Haden Erbe","sa3030970",
"Andrew Coker","WIN",,25.2,9.11688334271526,3.1558442340168207,2.88888889,1.4025974373408092,0.21311475,0.07377049,0.13934426,0.31531532,1.714285756749878,0.38271605,0.54455446,7.71428590537445,5.4157665979884335,2.298519307386017,"Andrew Coker","sa3029119",
"Bennett Flynn","DAV",20,17.1,14.538461005193968,8.30769200296798,1.75,1.0384615003709976,0.33333333,0.19047619,0.14285714,0.26865672,1.961538389589662,0.43243243,0.62111801,7.788461252782482,5.491715247391245,2.2967460053912365,"Bennett Flynn","sa3031496",
"Bradyn Kail","CHSO",,26,5.884615384615385,4.153846153846154,1.41666667,0.6923076923076923,0.13076923,0.09230769,0.03846154,0.32432432,1.8461538461538463,0.36956522,0.53639847,8.307692307692308,6.01466766504141,2.2930246426508987,"Bradyn Kail","sa3035023",
"David Longstreeth","QUIN",,3,12,6,2,0,0.2,0.1,0.1,0.26666667,2,0.36363636,0.66666667,9,6.711800130208333,2.288199869791667,"David Longstreeth","sa3036506",
"Noah Davis","GWEB",21,7.1,7.363636204033847,6.136363503361539,1.2,1.2272727006723079,0.12244898,0.10204082,0.02040816,0.41463415,2.9999999349767528,0.47058824,0.42372881,9.818181605378463,7.539143115626881,2.2790384897515823,"Noah Davis","sa3029928",
"Sam Brunnig","JAX",,23.1,11.185713980927767,9.257142604905738,1.20833333,1.542857100817623,0.24369748,0.20168067,0.04201681,0.26086957,2.0571428010901642,0.33898305,0.52863436,9.642856880110145,7.365109410577894,2.277747469532251,"Sam Brunnig","sa3027904",
"Joseph Gonzalez","AUB",,42.1,6.377952947479997,2.1259843158266656,3,0.42519686316533317,0.15789474,0.05263158,0.10526316,0.29142857,1.4409449251714068,0.34265734,0.56962025,6.165354515897331,3.888312662225034,2.277041853672297,"Joseph Gonzalez","sa3032426",
"Hutch Gagnon","PSU",,12,9.75,3,3.25,0.75,0.203125,0.0625,0.140625,0.31578947,1.8333333333333333,0.39534884,0.63559322,6.75,4.477793089548747,2.272206910451253,"Hutch Gagnon","sa3031818",
"Billy Creger","SAM",,11,10.636363636363637,5.7272727272727275,1.85714286,1.6363636363636365,0.25,0.13461538,0.11538462,0.27906977,1.7272727272727273,0.35714286,0.54945055,9,6.728593496842818,2.2714065031571824,"Billy Creger","sa3029547",
"Andrew White","SBU",,27.1,7.243902270528694,6.256097415456599,1.15789474,0.9878048550720946,0.15172414,0.13103448,0.02068966,0.31147541,2.0853658051522,0.36082474,0.45774648,8.890243695648852,6.621640190462639,2.2686035051862135,"Andrew White","sa3045097",
"Paul Falco","UNCO",,16.1,8.816326187432496,7.163265027288903,1.23076923,0,0.17204301,0.13978495,0.03225806,0.30136986,2.142857059445398,0.38596491,0.54761905,8.265305800717965,5.997159945652022,2.268145855065942,"Paul Falco","sa3031137",
"Gene Hurst","SAM",,24.1,13.684931149288566,4.808219052452739,2.84615385,0.7397260080696522,0.35576923,0.125,0.23076923,0.17241379,1.1506849014416811,0.27083333,0.44520548,6.65753407262687,4.3973357103089725,2.2601983623178974,"Gene Hurst","sa3034351",
"Jake Bennett","OU",20,55.1,9.759036368841985,2.114457879915763,4.61538462,1.1385542430315647,0.24,0.052,0.188,0.29184549,1.4638554553262977,0.36746988,0.54521277,6.3433736397472895,4.085341854499688,2.258031785247602,"Jake Bennett","sa3020737",687562
"Christian Graham","JAX",,34.1,9.699029485425838,8.12621389319462,1.19354839,1.0485437281541445,0.20670391,0.17318436,0.03351955,0.3006993,2.155339885650186,0.38235294,0.54495913,8.912621689310228,6.6556782455760795,2.2569434437341487,"Christian Graham","sa3032562",
"Michael Sebby","ILST",23,1,0,0,0,0,0,0,0,0.4,2,0.4,0.66666667,9,6.744063091278076,2.2559369087219237,"Michael Sebby","sa3041904",
"Cole Gilley","INST",19,0.1,26.99999919533732,0,1,0,1,0,1,0,0,0,1,0,-2.2559367299079947,2.2559367299079947,"Cole Gilley","sa3032230",809126
"Sam Brady","KU",,17.1,6.749999752411485,4.15384600148399,1.625,3.634615251298492,0.13829787,0.08510638,0.05319149,0.38271605,2.249999917470495,0.39344262,0.52631579,11.942307254266472,9.687751263838557,2.2545559904279155,"Sam Brady","sa3027568",
