timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-01T19:32:42,College Baseball XGBoost,833d0ac7-3d6a-4e8e-992e-6bf6ad5afb07,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,69.14756599999964,0.000482981569158,6.984794940693556e-06,51.31728251648375,0.0,20.0,0.0009370399367704,0.0,0.0003701775572225,0.0013072174939929,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,16,AMD Ryzen 7 5700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 4060,,,31.883464813232425,machine,1.5151515151515151,0,57.6469696969697,18.37926668109316,N,1.0,0.0
2026-04-02T16:37:32,College Baseball XGBoost,25286518-5ff9-4d41-b948-8eb9b87ff041,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,58.73873280000407,0.0004422724485541,7.529485698304562e-06,55.721617688356254,0.0,20.0,0.0008818695599566,0.0,0.0003151663494445,0.0011970359094011,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,16,AMD Ryzen 7 5700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 4060,,,31.883464813232425,machine,1.675,0,60.760714285714286,19.37496437345232,N,1.0,0.0
2026-05-12T16:16:43,College Baseball XGBoost,79fbb0b9-300a-47fb-a94d-33cdd78e43dd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,73.63065974996425,0.0003438340008605,4.6697123457564256e-06,42.5,0.0,3.0,0.000869248250992,0.0,6.13583179875665e-05,0.0009306065689795,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,48.979166666666664,0,71.81527777777778,6.409387588500977,N,1.0,0.0
2026-05-12T16:18:03,College Baseball XGBoost,214abe3e-1fd4-4dae-bd68-62c4fa440fca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.74405441596173,0.0001996024637613,4.669712934081859e-06,42.5,0.0,3.0,0.0005046158446948,0.0,3.561974426915791e-05,0.000540235588964,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,37.53095238095238,0,72.35952380952381,6.272072564987909,N,1.0,0.0
2026-05-12T16:19:51,College Baseball XGBoost,9d749886-d051-4666-83e1-b0120fd9b6cb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.22861195902806,0.0002485623357716,4.6697128973216735e-06,42.5,0.0,3.0,0.0006283915893965,0.0,4.435671906336211e-05,0.0006727483084598,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,38.09615384615385,0,71.4076923076923,6.410798879770132,N,1.0,0.0
2026-05-19T01:15:50,College Baseball XGBoost,f6129382-7b93-4cca-89bd-77264c625089,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,60.74535141699016,0.0002836633356622,4.669712645418116e-06,42.5,0.0,3.0,0.0007171306031136,0.0,5.062058753430999e-05,0.0007677511906479,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,33.281666666666666,0,79.55666666666666,5.152313995361328,N,1.0,0.0
2026-05-19T23:45:29,College Baseball XGBoost,1868c469-d4c2-4905-936b-448c50ff49a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,78.37463387497701,0.0003659865754611,4.6697069876590285e-06,42.5,0.0,3.0,0.0009252525915522,0.0,6.531119920158138e-05,0.0009905637907538,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,34.20921052631579,0,81.82631578947368,5.075888784308183,N,1.0,0.0
2026-05-20T01:30:04,College Baseball XGBoost,75348202-ef38-4601-9dbf-d3ed6ee89a6d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,67.45000608381815,0.000314972242305,4.669714068129453e-06,42.5,0.0,3.0,0.0007962826848009,0.0,5.62078687849377e-05,0.0008524905535858,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,35.20746268656717,0,80.54776119402985,5.218181780914762,N,1.0,0.0
2026-05-20T01:37:28,College Baseball XGBoost,0bdefa7f-47b4-4ef9-82f4-9eaeefc121a3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.30379399983212,0.0003516464669413,4.66970451637651e-06,42.5,0.0,3.0,0.0008889993477898,0.0,6.27521115624889e-05,0.0009517514593523,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,40.4,0,81.13783783783784,5.12888563001478,N,1.0,0.0
2026-05-20T01:58:03,College Baseball XGBoost,0bdefa7f-47b4-4ef9-82f4-9eaeefc121a3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1310.6945092079695,0.0061205844705928,4.669726185311795e-06,42.5,0.0,3.0,0.0154734711924079,0.0,0.0010922439494098,0.0165657151418178,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,40.4,0,81.13783783783784,5.12888563001478,N,1.0,0.0
2026-05-20T02:07:42,College Baseball XGBoost,b56a7e8b-fa62-4200-8744-378a6897420a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,125.42749879113398,0.0005857096448465,4.669706806653957e-06,42.5,0.0,3.0,0.0014807353104175,0.0,0.0001045216497569,0.0015852569601744,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,38.65403225806452,0,78.63709677419355,5.572311647476688,N,1.0,0.0
2026-05-20T02:17:58,College Baseball XGBoost,74045334-630c-42c3-8ac5-5e1ceea2f058,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,60.64151200000197,0.0002831782974785,4.669710370653476e-06,42.5,0.0,3.0,0.0007159044092378,0.0,5.053399756997047e-05,0.0007664384068078,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,34.693333333333335,0,80.96166666666666,5.063759104410807,N,1.0,0.0
2026-05-23T05:39:53,College Baseball XGBoost,9c64da48-f2a1-4220-b651-82123cd24748,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,97.47659325017594,0.0004551874094881,4.669709868910735e-06,42.5,0.0,3.0,0.0011507615001794,0.0,8.122949642420282e-05,0.0012319909966036,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,29.56458333333333,0,79.35520833333334,5.516264120737712,N,1.0,0.0
2026-05-23T15:42:15,College Baseball XGBoost,8ab41770-912c-4c61-9b0b-7f6d6ee105e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,62.93477195780724,0.0002938873543978,4.669713502653866e-06,42.5,0.0,3.0,0.0007429780091387,0.0,5.244507833403381e-05,0.0007954230874727,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,30.33225806451613,0,81.8532258064516,5.097466007355721,N,1.0,0.0
2026-05-24T13:25:16,College Baseball XGBoost,beaf0c43-ec4f-4a8f-8305-e38b70ddeeae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,73.85635229200125,0.0003448880119627,4.6697135894170125e-06,42.5,0.0,3.0,0.0008719129030861,0.0,6.154640777754442e-05,0.0009334593108636,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.7,3.2.5,8,Apple M2,0,,,,16.0,machine,41.44657534246575,0,79.66027397260274,5.674158592746682,N,1.0,0.0
2026-06-05T04:22:14,College Baseball XGBoost,37564461-50f6-4bcd-9b93-d7f17c80a9bd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,118.53095975006,0.0005535010321487,4.669674769494303e-06,42.5,0.0,3.0,0.0013993097571544,0.0,9.877273371443152e-05,0.0014980824908688,0.0,United States,USA,,,,macOS-26.3.1-arm64-arm-64bit,3.12.1,3.2.7,8,Apple M2,0,,,,16.0,machine,42.190598290598295,0,79.97008547008546,5.29416741265191,N,1.0,0.0
2026-06-18T00:44:19,College Baseball XGBoost,655297f4-1f5e-4289-8b4a-69e7b541afc0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,47.99619529199845,0.0002389064273146,4.97761178487578e-06,42.5,0.0,6.0,0.000566620822743,0.0,7.999321215166371e-05,0.0006466140348947,0.0,United States,USA,,,,macOS-26.5.1-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,24.908510638297873,0,60.234042553191486,10.488991270674036,N,1.0,0.0
2026-06-20T20:36:25,College Baseball XGBoost,f874e968-9642-4618-b4c8-a62ab137329e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,56.08581241600041,0.0002791728302263,4.977601610825187e-06,42.5,0.0,6.0,0.0006621218580111,0.0,9.347552048830643e-05,0.0007555973784994,0.0,United States,USA,,,,macOS-26.5.1-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,34.68888888888889,0,71.01666666666667,8.685220506456163,N,1.0,0.0
2026-06-23T21:09:15,College Baseball XGBoost,3c45c226-7051-4e30-ba8a-5a9a209aa122,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,52.19848212500801,0.0002598237003492,4.977610263206796e-06,42.5,0.0,6.0,0.0006162309045256,0.0,8.699693715495717e-05,0.0007032278416806,0.0,United States,USA,,,,macOS-26.5.1-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,36.72352941176471,0,72.5156862745098,8.784799912396599,N,1.0,0.0
2026-06-23T21:12:44,College Baseball XGBoost,e0b78fba-0426-48cf-b576-8e5b9177a55f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.41765820799628,0.0002310490383625,4.977610833516563e-06,42.5,0.0,6.0,0.0005479852490827,0.0,7.736230909494527e-05,0.0006253475581777,0.0,United States,USA,,,,macOS-26.5.1-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,33.952173913043474,0,72.33695652173913,8.845766150433084,N,1.0,0.0
2026-06-23T21:37:38,College Baseball XGBoost,06948304-d701-4d44-9623-7bc7da60d74d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,48.5899975830107,0.0002418621079119,4.977611029897967e-06,42.5,0.0,6.0,0.0005736308858641,0.0,8.09828691650182e-05,0.0006546137550292,0.0,United States,USA,,,,macOS-26.5.1-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,33.74166666666667,0,76.39791666666666,8.245647112528482,N,1.0,0.0
2026-06-27T04:11:10,College Baseball XGBoost,e7365a95-d46b-4786-bb94-d6d6efc01bc0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.895594166999217,0.000104010068428,4.977607604590136e-06,42.5,0.0,6.0,0.0002466835331094,0.0,3.48257204167021e-05,0.0002815092535261,0.0,United States,USA,,,,macOS-26.5.1-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,31.985000000000003,0,80.485,7.500308990478516,N,1.0,0.0
2026-06-27T04:13:29,College Baseball XGBoost,4a799c51-1eea-4904-9d7c-3fdc9553fa59,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.67579604199273,0.0001029160069552,4.977607959870394e-06,42.5,0.0,6.0,0.0002440887108506,0.0,3.445940215164834e-05,0.0002785481130022,0.0,United States,USA,,,,macOS-26.5.1-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,32.31,0,80.76,7.29339599609375,N,1.0,0.0
2026-07-18T13:10:22,College Baseball XGBoost,2e7b90a4-88be-4b4d-8abb-662f4be8bad0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.730302584008314,0.0001131425610161,4.9776091012436425e-06,42.5,0.0,6.0,0.0002683432788447,0.0,3.788359298666668e-05,0.0003062268718314,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,14.945454545454544,0,62.46818181818182,11.611668673428625,N,1.0,0.0
2026-07-20T10:25:32,College Baseball XGBoost,dc813f40-5cdb-450c-8458-8271bda076e8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,49.38806591700995,0.0002458344731164,4.977608832254136e-06,42.5,0.0,6.0,0.0005830522957333,0.0,8.231289500171745e-05,0.000665365190735,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,25.25,0,66.03333333333333,9.71035639444987,N,1.0,0.0
2026-07-20T14:36:09,College Baseball XGBoost,73b3ed9a-854b-468b-8141-f9278f8942f8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,51.11690637501306,0.0002544401606229,4.977612666077589e-06,42.5,0.0,6.0,0.0006034625586688,0.0,8.51944220116032e-05,0.0006886569806805,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,26.134,0,67.568,9.208081665039062,N,1.0,0.0
2026-08-02T19:32:57,College Baseball XGBoost,e8da2b82-d425-49c3-94a0-574c4bc5a91e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,80.13526787498267,0.0003988820650119,4.977609429523556e-06,42.5,0.0,6.0,0.0009460394251741,0.0,0.0001335579067334,0.0010795973319076,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,31.948101265822785,0,75.51518987341773,8.484858066220827,N,1.0,0.0
2026-08-02T19:37:00,College Baseball XGBoost,d220c6b7-adbe-4014-ab73-7357d4ded115,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,81.13508729200112,0.0004038587011194,4.977608511912671e-06,42.5,0.0,6.0,0.0009578427110991,0.0,0.0001352241736784,0.0010930668847776,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,30.503750000000004,0,76.09125,7.9241117477417,N,1.0,0.0
2026-08-02T19:40:58,College Baseball XGBoost,0b1d59f2-3bc4-4721-9666-a5a3b0b5edf4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,82.37883850000799,0.0004100483885455,4.977593712316262e-06,42.5,0.0,6.0,0.0009725232967504,0.0,0.0001372963343065,0.001109819631057,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,30.1283950617284,0,73.47407407407407,7.919751202618635,N,1.0,0.0
2026-08-02T19:44:39,College Baseball XGBoost,6123f150-6f96-44db-91ad-8414692bfb8c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,92.41864175000228,0.0004600235861709,4.9776060052397875e-06,42.5,0.0,6.0,0.0010910506002984,0.0,0.0001540297876349,0.0012450803879333,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,36.52967032967032,0,76.24945054945054,8.302440601390797,N,1.0,0.0
2026-08-02T19:59:17,College Baseball XGBoost,bf5282b9-0572-41f6-b26c-a1dc46be910e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.69362400000682,0.000317042210043,4.977612987494207e-06,42.5,0.0,6.0,0.0007519375512278,0.0,0.0001061554895166,0.0008580930407445,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,34.28095238095238,0,77.28571428571429,8.77862815251426,N,1.0,0.0
2026-08-03T08:55:06,College Baseball XGBoost,16d185b5-d0f6-4eea-a5ab-5b15d48d8e85,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,90.96730479190592,0.0004527990859347,4.977602524012062e-06,42.5,0.0,6.0,0.0010739161630703,0.0,0.0001516106979851,0.0012255268610555,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,35.64777777777778,0,75.35444444444444,8.652582634819879,N,1.0,0.0
2026-08-03T08:58:04,College Baseball XGBoost,b99a97d3-560c-4cc9-9f95-7b93e9f9ae90,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,91.40287916595116,0.0004549662451208,4.9775920547840135e-06,42.5,0.0,6.0,0.0010790565528266,0.0,0.0001523358496515,0.0012313924024781,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,36.21222222222222,0,74.60444444444444,9.056551445855035,N,1.0,0.0
2026-08-03T10:54:01,College Baseball XGBoost,bf5282b9-0572-41f6-b26c-a1dc46be910e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,48014.13996800006,0.23899625486581,4.977622321780494e-06,42.5,0.0,6.0,0.5668335946756704,0.0,0.0800235636709748,0.6468571583466454,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,34.28095238095238,0,77.28571428571429,8.77862815251426,N,1.0,0.0
2026-08-03T10:55:14,College Baseball XGBoost,f1a09e95-1abd-4258-8ee2-30d5e13a33ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.289602166973054,0.0003150309912627,4.9776105470159495e-06,42.5,0.0,6.0,0.0007471675430441,0.0,0.0001054820179867,0.0008526495610308,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,31.05967741935484,0,67.95322580645161,10.956127535912298,N,1.0,0.0
2026-08-04T14:38:50,College Baseball XGBoost,b2a3d9ae-f2a5-40d0-a8c0-d292953d5993,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,96.69921812496614,0.0004813311053945,4.977611140272811e-06,42.5,0.0,6.0,0.001141586006956,0.0,0.0001611644115981,0.0013027504185542,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,32.43333333333333,0,71.003125,8.668401877085367,N,1.0,0.0
2026-08-04T16:08:23,College Baseball XGBoost,1457a97c-7f0b-4b91-90bc-1fae22f37d6c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,135.2827169999946,0.0006733840303914,4.977605752784499e-06,42.5,0.0,6.0,0.0015970833423963,0.0,0.0002254694027067,0.0018225527451031,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,39.345522388059706,0,72.37462686567164,8.667850779063667,N,1.0,0.0
2026-08-04T16:12:03,College Baseball XGBoost,370cf995-d30e-4b45-aee8-e325e0a44f4c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,143.59883075009566,0.0007147791890281,4.977611483982301e-06,42.5,0.0,6.0,0.0016952611644196,0.0,0.000239329966808,0.0019345911312277,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,41.03450704225352,0,73.40985915492958,8.667105338942836,N,1.0,0.0
2026-08-04T16:16:24,College Baseball XGBoost,1ea8a611-8b22-48fe-ab7c-cb6420dc689e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,145.86543212505055,0.0007260601684988,4.97760269805653e-06,42.5,0.0,6.0,0.0017220171859985,0.0,0.0002431065672901,0.0019651237532886,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,41.95625,0,74.86944444444445,9.286925421820747,N,1.0,0.0
2026-08-05T01:37:14,College Baseball XGBoost,f1a09e95-1abd-4258-8ee2-30d5e13a33ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37864.126241374994,0.1884733191033201,4.977622298791383e-06,42.5,0.0,6.0,0.4470070434898939,0.0,0.0631068730975701,0.5101139165874641,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,31.05967741935484,0,67.95322580645161,10.956127535912298,N,1.0,0.0
2026-08-05T01:39:24,College Baseball XGBoost,9804df21-74d0-47c2-9997-aab666f03159,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,129.20606187509838,0.0006431380020742,4.977614770860659e-06,42.5,0.0,6.0,0.0015253476696061,0.0,0.0002153424540949,0.0017406901237011,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,47.28125,0,75.65078125,9.11974048614502,N,1.0,0.0
